tp,time.s,gas,v2.mV,v3.mV
6479,1355.782958984375,H2,132.43480250114382,39.312652694085905
6480,1355.991943359375,H2,132.12692117005454,39.50182820584192
6481,1356.2010498046875,H2,131.91243580799016,39.34348747503391
6482,1356.4100341796875,H2,131.76826453972944,39.5635445702367
6483,1356.6190185546875,H2,131.64538617607124,39.20203819323931
6484,1356.8280029296875,H2,131.51533176240915,39.22466073185804
6485,1357.0369873046875,H2,131.4358804265361,38.85676605897981
6486,1357.2459716796875,H2,131.37570332870797,39.39694278199213
6487,1357.4549560546875,H2,131.3299891281543,39.73230803266625
6488,1357.6639404296875,H2,131.27701045516793,39.61498566111421
6489,1357.873046875,H2,131.24330138339545,39.18558663010441
6490,1358.08203125,H2,131.23367088124795,39.01496088209721
6491,1358.291015625,H2,131.24811674466685,38.86498168526087
6492,1358.5,H2,131.2529321794055,38.84649687840647
6493,1358.708984375,H2,131.24330138339545,39.072509303886285
6494,1358.91796875,H2,131.2360784792359,39.0889539672371
6495,1359.126953125,H2,131.22885574036846,38.94920630079746
6496,1359.3360595703125,H2,131.24089373030944,38.891684200896506
6497,1359.5450439453125,H2,131.24811674466685,39.18764302059496
6498,1359.7540283203125,H2,131.23848609558974,38.951260888626216
6499,1359.9630126953125,H2,131.22644819747663,39.132125982450304
6500,1360.1719970703125,H2,131.2312633016256,39.24522832339073
6501,1360.3809814453125,H2,131.22404067294968,39.28019683011963
6502,1360.5899658203125,H2,131.23848609558974,39.559429706655045
6503,1360.7989501953125,H2,131.21681820955632,39.41750533699295
6504,1361.008056640625,H2,131.24089373030944,39.41339270057409
6505,1361.217041015625,H2,131.2601554692685,39.59646573848452
6506,1361.426025390625,H2,131.25774768761323,39.75083728133411
6507,1361.635009765625,H2,131.2794183837721,39.253455799334816
6508,1361.843994140625,H2,131.33719600518413,39.000575696459315
6509,1362.052978515625,H2,131.3877378306566,39.066342813783294
6510,1362.261962890625,H2,131.4479172226586,39.52651305730414
6511,1362.470947265625,H2,131.54904443054772,39.39488661271451
6512,1362.6800537109375,H2,131.62852424881487,39.41750533699295
6513,1362.8890380859375,H2,131.70079599067853,39.35171067878274
6514,1363.0980224609375,H2,131.81849369896847,39.27402558762272
6515,1363.3070068359375,H2,131.91484494734996,39.87344184805397
6516,1363.5159912109375,H2,132.01363547970124,40.04842799672059
6517,1363.7249755859375,H2,132.13656438067778,39.740543097233406
6518,1363.9339599609375,H2,132.22095502553677,39.60675442744477
6519,1364.1429443359375,H2,132.25954111117466,39.48331604953337
6520,1364.35205078125,H2,132.36006114878907,39.34554325246331
6521,1364.56103515625,H2,132.37211501071266,39.357878246153
6522,1364.77001953125,H2,132.4058682689522,39.310597167380614
6523,1364.97900390625,H2,132.38175843112143,39.35582237469026
6524,1365.18798828125,H2,132.34559712104056,39.27402558762272
6525,1365.39697265625,H2,132.29738847360463,39.30648616097632
6526,1365.60595703125,H2,132.18960729869102,39.5203416326686
6527,1365.81494140625,H2,132.10281443063076,39.55120016777569
6528,1366.0240478515625,H2,131.94134669274493,39.499771236846115
6529,1366.2330322265625,H2,131.76826453972944,39.46480516361228
6530,1366.4420166015625,H2,131.57794386821232,39.460691805916156
6531,1366.6510009765625,H2,131.40699398805233,39.20820778824519
6532,1366.8599853515625,H2,131.20478113784674,39.17530491293108
6533,1367.0689697265625,H2,131.03149819460168,38.97386238867884
6534,1367.2779541015625,H2,130.84112149532712,38.9142807042957
6535,1367.487060546875,H2,130.6775278584994,39.288425373162795
6536,1367.696044921875,H2,130.52363486628892,38.81160094754554
6537,1367.905029296875,H2,130.36189066606653,38.538378246480875
6538,1368.114013671875,H2,130.24168481432184,38.60819828408013
6539,1368.322998046875,H2,130.0926932125386,38.793103448275915
6540,1368.531982421875,H2,130.0206257887172,38.85676605897981
6541,1368.740966796875,H2,129.94377203850183,38.86908959234625
6542,1368.949951171875,H2,129.86584477359165,38.84649687840647
6543,1369.1590576171875,H2,129.80098098296634,38.437787087404196
6544,1369.3680419921875,H2,129.71211526067506,38.58971474763495
6545,1369.5770263671875,H2,129.66409017590553,38.653385603368065
6546,1369.7860107421875,H2,129.58486479891405,38.63284497288721
6547,1369.9949951171875,H2,129.5416593593448,38.47473457484318
6548,1370.2039794921875,H2,129.51765889959742,38.54453810988978
6549,1370.4129638671875,H2,129.4720630672873,38.51989950170231
6550,1370.6219482421875,H2,129.39383651781188,38.77871738243177
6551,1370.8310546875,H2,129.36262730289505,38.71707151492964
6552,1371.0400390625,H2,129.29541796657483,38.54659142900718
6553,1371.2490234375,H2,129.25941886939242,39.01701597129814
6554,1371.4580078125,H2,129.20902705217475,39.04167826408567
6555,1371.6669921875,H2,129.13465388061695,39.1835302552993
6556,1371.8759765625,H2,129.10347036350745,38.82187788484281
6557,1372.0849609375,H2,129.06269658209268,38.93071571523876
6558,1372.2939453125,H2,129.06749322322742,38.830067003590266
6559,1372.5030517578125,H2,129.02672410506653,38.87935963407663
6560,1372.7120361328125,H2,129.0123362661828,38.81365630364297
6561,1372.9210205078125,H2,129.0147341936222,38.67392780053236
6562,1373.1300048828125,H2,129.05070529927565,38.8875759493188
6563,1373.3389892578125,H2,129.09867317370748,38.76844209145136
6564,1373.5479736328125,H2,129.1730378380852,38.84238931577022
6565,1373.7569580078125,H2,129.26901822591896,38.75816719239289
6566,1373.9659423828125,H2,129.40584088620344,38.78899306535655
6567,1374.175048828125,H2,129.54645967090116,38.61230590891063
6568,1374.384033203125,H2,129.6953056477138,38.87319756206331
6569,1374.593017578125,H2,129.91735789216884,39.025236484811934
6570,1374.802001953125,H2,130.11912206579933,39.03551247931547
6571,1375.010986328125,H2,130.32822840577495,39.32087495759762
6572,1375.219970703125,H2,130.52123088419765,39.499771236846115
6573,1375.428955078125,H2,130.75931406950846,39.179417552745235
6574,1375.637939453125,H2,130.94248701897783,39.15474265491048
6575,1375.8470458984375,H2,131.10850108870986,39.1835302552993
6576,1376.0560302734375,H2,131.21681820955632,39.20203819323931
6577,1376.2650146484375,H2,131.31553951730112,39.099232391331725
6578,1376.4739990234375,H2,131.37088965638176,39.5450281783587
6579,1376.6829833984375,H2,131.39255175989362,39.3167637945031
6580,1376.8919677734375,H2,131.3516357010529,39.290482548159474
6581,1377.1009521484375,H2,131.2721946530673,39.130070015406474
6582,1377.31005859375,H2,131.20718851546175,39.142406052886436
6583,1377.51904296875,H2,131.1012812690665,38.860873840805944
6584,1377.72802734375,H2,130.9665416171043,38.77871738243177
6585,1377.93701171875,H2,130.77615504029717,38.69447156455941
6586,1378.14599609375,H2,130.65828712637196,38.63079099599987
6587,1378.35498046875,H2,130.53805914380268,38.558911672525674
6588,1378.56396484375,H2,130.41787699274943,38.466523583880694
6589,1378.77294921875,H2,130.34025022886786,38.349151611328125
6590,1378.9820556640625,H2,130.27293392527494,38.95947939659416
6591,1379.1910400390625,H2,130.24649216816232,39.51828452249772
6592,1379.4000244140625,H2,130.26812616804605,39.58000465220923
6593,1379.6090087890625,H2,130.35467702190317,39.04784418991258
6594,1379.8179931640625,H2,130.4731550916307,38.70679857514436
6595,1380.0269775390625,H2,130.66790734568423,38.58971474763495
6596,1380.2359619140625,H2,130.9545140887759,38.6348989654397
6597,1380.4449462890625,H2,131.12534797696674,38.66571073365321
6598,1380.654052734375,H2,131.4021798385898,38.74789268523393
6599,1380.863037109375,H2,131.7152523237586,39.054010256801334
6600,1381.072021484375,H2,132.05219626221688,39.10951120737649
6601,1381.281005859375,H2,132.41310157879283,39.318819368215685
6602,1381.489990234375,H2,132.75084017104777,39.36610188873435
6603,1381.698974609375,H2,133.0851842811813,39.48948662714224
6604,1381.907958984375,H2,133.37349305719715,39.79936424689179
6605,1382.116943359375,H2,133.65615309208945,40.2029217683183
6606,1382.3260498046875,H2,133.91774512121646,40.33964206072393
6607,1382.5350341796875,H2,134.0797357651483,40.356120414597015
6608,1382.7440185546875,H2,134.17890520694266,40.417923193936666
6609,1382.9530029296875,H2,134.258941573839,40.07726012561441
6610,1383.1619873046875,H2,134.24201646074852,40.30256943888577
6611,1383.3709716796875,H2,134.1668097118117,40.483861742893644
6612,1383.5799560546875,H2,133.99268572648893,40.281975735907864
6613,1383.7889404296875,H2,133.78241344343044,40.248256709950134
6614,1383.998046875,H2,133.47976296703047,40.0937370101021
6615,1384.20703125,H2,133.13347674187992,39.65820375815687
6616,1384.416015625,H2,132.72670402313102,39.77554492534696
6617,1384.625,H2,132.29979873139786,39.64173890492773
6618,1384.833984375,H2,131.8401701679951,39.48948662714224
6619,1385.04296875,H2,131.37088965638176,39.41544901094463
6620,1385.251953125,H2,130.9232446609788,39.35171067878274
6621,1385.4610595703125,H2,130.42989314618347,39.304430681276756
6622,1385.6700439453125,H2,129.9797948991651,39.47920240954672
6623,1385.8790283203125,H2,129.54885985413145,39.13418196517504
6624,1386.0880126953125,H2,129.19463087248317,39.08073151015057
6625,1386.2969970703125,H2,128.8282721953973,38.72939955986288
6626,1386.5059814453125,H2,128.54779250584224,38.6061444951592
6627,1386.7149658203125,H2,128.3035993501491,38.46241818230334
6628,1386.9239501953125,H2,128.13351888213197,38.351595998094346
6629,1387.133056640625,H2,127.99943584876172,38.54864476378206
6630,1387.342041015625,H2,127.93944317934746,38.49936905029683
6631,1387.551025390625,H2,127.94662882775665,38.464470875266834
6632,1387.760009765625,H2,127.97537306600748,38.528112120599815
6633,1387.968994140625,H2,128.080836576988,38.38853165724565
6634,1388.177978515625,H2,128.24130567419155,38.61846746363129
6635,1388.386962890625,H2,128.41863552100574,38.48089298240265
6636,1388.595947265625,H2,128.69639159729874,38.72939955986288
6637,1388.8050537109375,H2,128.954791491957,38.95947939659416
6638,1389.0140380859375,H2,129.25461930095528,38.95742474610386
6639,1389.2230224609375,H2,129.5368591209931,39.04784418991258
6640,1389.4320068359375,H2,129.81058959043722,39.027291652368845
6641,1389.6409912109375,H2,130.06626657617605,38.86498168526087
6642,1389.8499755859375,H2,130.29937790118885,38.8773055944136
6643,1390.0589599609375,H2,130.48998078506725,38.94098810612989
6644,1390.2679443359375,H2,130.6101904318846,38.88552184701943
6645,1390.47705078125,H2,130.66550226334073,38.55685825946053
6646,1390.68603515625,H2,130.663097199341,38.91838936305658
6647,1390.89501953125,H2,130.5717183579779,38.86908959234625
6648,1391.10400390625,H2,130.44911994449382,38.80954560712868
6649,1391.31298828125,H2,130.260914669728,38.838281815756325
6650,1391.52197265625,H2,130.0470485965487,38.83212068314956
6651,1391.73095703125,H2,129.7985788769085,38.54659142900718
6652,1391.93994140625,H2,129.50805922808306,38.42341998932686
6653,1392.1490478515625,H2,129.24742008557766,38.51989950170231
6654,1392.3580322265625,H2,128.9571889806701,38.56301854563205
6655,1392.5670166015625,H2,128.70118628621108,38.316295392126996
6656,1392.7760009765625,H2,128.4378123116594,38.32861600433335
6657,1392.9849853515625,H2,128.18381478205166,38.3577515893464
6658,1393.1939697265625,H2,127.9418383772114,38.244436392761095
6659,1393.4029541015625,H2,127.74549281596049,38.269071602659245
6660,1393.612060546875,H2,127.59233279453474,38.4603655049901
6661,1393.821044921875,H2,127.41717711853417,38.382375362097875
6662,1394.030029296875,H2,127.268844757634,38.71090770404273
6663,1394.239013671875,H2,127.16122809224795,38.38032329500196
6664,1394.447998046875,H2,127.01694423888243,38.30602864608168
6665,1394.656982421875,H2,126.89498674701095,37.955141497926334
6666,1394.865966796875,H2,126.75873744576039,37.726674675361835
6667,1395.074951171875,H2,126.67032661199629,37.951040261037235
6668,1395.2840576171875,H2,126.53056553681364,38.117190389579726
6669,1395.4930419921875,H2,126.389593352071,38.50552802134955
6670,1395.7020263671875,H2,126.29883129015651,38.322455627734506
6671,1395.9110107421875,H2,126.21048297317495,37.9674455838066
6672,1396.1199951171875,H2,126.09590607608445,37.85179703533037
6673,1396.3289794921875,H2,126.00122053551,37.70206729284165
6674,1396.5379638671875,H2,125.91766298648055,37.55242089210831
6675,1396.7469482421875,H2,125.82458227519888,37.84153891340747
6676,1396.9560546875,H2,125.77447335811654,38.00231021718326
6677,1397.1650390625,H2,125.65281367458813,37.88747908480039
6678,1397.3740234375,H2,125.59126003234766,37.75128431024821
6679,1397.5830078125,H2,125.56023878092037,37.56881643359311
6680,1397.7919921875,H2,125.48866301798279,37.44382568524085
6681,1398.0009765625,H2,125.45288127836463,37.46636070472897
6682,1398.2099609375,H2,125.43379935778631,37.35038105627731
6683,1398.4189453125,H2,125.4171036323768,37.42538934754269
6684,1398.6280517578125,H2,125.41471860151165,37.673361526229684
6685,1398.8370361328125,H2,125.41948868143271,37.99205544415551
6686,1399.0460205078125,H2,125.46957891404753,37.86205554856203
6687,1399.2550048828125,H2,125.51013402698852,37.92643415284924
6688,1399.4639892578125,H2,125.62419474113551,37.84769373960539
6689,1399.6729736328125,H2,125.70528852019036,37.786151815886406
6690,1399.8819580078125,H2,125.82219595431931,37.74718254800635
6691,1400.0909423828125,H2,126.0059959264317,37.724623974128235
6692,1400.300048828125,H2,126.16273750343099,37.74308084833733
6693,1400.509033203125,H2,126.35137454096169,37.75128431024821
6694,1400.718017578125,H2,126.59627187130718,37.65285928366335
6695,1400.927001953125,H2,126.85912592479598,37.944888522952965
6696,1401.135986328125,H2,127.1660102710348,37.983851907197995
6697,1401.344970703125,H2,127.45786115063184,37.95719213982118
6698,1401.553955078125,H2,127.75746159096713,38.30397534386609
6699,1401.762939453125,H2,128.0832310355081,38.47473457484318
6700,1401.9720458984375,H2,128.35631903338006,38.807490282392386
6701,1402.1810302734375,H2,128.6532426877952,38.897846695712836
6702,1402.3900146484375,H2,128.93141738921466,38.69447156455941
6703,1402.5989990234375,H2,129.18503378532964,38.35364784620432
6704,1402.8079833984375,H2,129.40584088620344,38.41110594405861
6705,1403.0169677734375,H2,129.58966576938624,38.620521346532264
6706,1403.2259521484375,H2,129.71451670721757,38.51374020190934
6707,1403.43505859375,H2,129.80098098296634,38.70474403420254
6708,1403.64404296875,H2,129.91735789216884,39.033457249070594
6709,1403.85302734375,H2,129.93416663807668,39.16091116763853
6710,1404.06201171875,H2,129.9269627799887,39.17119233585553
6711,1404.27099609375,H2,129.93176533373995,39.302825927734375
6712,1404.47998046875,H2,129.88506624044916,39.18558663010441
6713,1404.68896484375,H2,129.82500305138532,39.19586873941627
6714,1404.89794921875,H2,129.70971383244856,39.32293056264913
6715,1405.1070556640625,H2,129.6544860379718,39.07867593507031
6716,1405.3160400390625,H2,129.55366027549763,38.56917897273415
6717,1405.5250244140625,H2,129.46006526180963,38.41110594405861
6718,1405.7340087890625,H2,129.36022672225377,38.349151611328125
6719,1405.9429931640625,H2,129.27381801401182,38.46857630814504
6720,1406.1519775390625,H2,129.19223157324754,38.62257524509716
6721,1406.3609619140625,H2,129.09387605706834,38.517846386116325
6722,1406.5699462890625,H2,129.0171321393444,38.66160229422177
6723,1406.779052734375,H2,128.954791491957,38.77871738243177
6724,1406.988037109375,H2,128.9218210600599,39.11362284354547
6725,1407.197021484375,H2,128.91222502374512,39.01290580856698
6726,1407.406005859375,H2,128.9266191880314,39.15268651536707
6727,1407.614990234375,H2,128.96438155647715,38.98208158597028
6728,1407.823974609375,H2,129.03871447360893,38.83622808923237
6729,1408.032958984375,H2,129.1010717594623,38.67392780053236
6730,1408.241943359375,H2,129.2210243718277,38.875251570409276
6731,1408.4510498046875,H2,129.32662051604783,38.81365630364297
6732,1408.6600341796875,H2,129.45286679805278,38.80132440226425
6733,1408.8690185546875,H2,129.54885985413145,38.75816719239289
6734,1409.0780029296875,H2,129.63047697487585,38.92660686852667
6735,1409.2869873046875,H2,129.70491103094272,38.77049711829306
6736,1409.4959716796875,H2,129.7745588240903,38.817767062880534
6737,1409.7049560546875,H2,129.78176464755109,38.78077248766054
6738,1409.9139404296875,H2,129.79137266867536,38.75816719239289
6739,1410.123046875,H2,129.80098098296634,38.61025208866386
6740,1410.33203125,H2,129.8177962384478,38.85265833978113
6741,1410.541015625,H2,129.8177962384478,38.793103448275915
6742,1410.75,H2,129.87305268618687,38.314242011588284
6743,1410.958984375,H2,129.97258999744577,38.94304263130011
6744,1411.16796875,H2,130.09029069944788,38.91838936305658
6745,1411.376953125,H2,130.34505908650507,38.99235593511119
6746,1411.5860595703125,H2,130.66550226334073,38.986191278622016
6747,1411.7950439453125,H2,131.0892486034052,38.81365630364297
6748,1412.0040283203125,H2,131.65743096103455,38.87114356937571
6749,1412.2130126953125,H2,132.32631277994855,39.302825927734375
6750,1412.4219970703125,H2,133.11174422285532,39.39694278199213
6751,1412.6309814453125,H2,133.98301497534615,39.65614559655839
6752,1412.8399658203125,H2,134.93395161536347,39.76936780228036
6753,1413.0489501953125,H2,135.9552104468277,39.93518871521162
6754,1413.258056640625,H2,136.96211028979866,40.38289988334587
6755,1413.467041015625,H2,137.98864780737895,40.66733797143907
6756,1413.676025390625,H2,138.89355079871234,41.15237325114806
6757,1413.885009765625,H2,139.75927507932627,41.14205288793449
6758,1414.093994140625,H2,140.522178080416,41.51349207559829
6759,1414.302978515625,H2,141.1087511106196,41.78769927494797
6760,1414.511962890625,H2,141.50224001525115,41.983975960126706
6761,1414.720947265625,H2,141.73958150569464,41.78563396066737
6762,1414.9300537109375,H2,141.76895554724865,42.14316775635696
6763,1415.1390380859375,H2,141.60498487985873,42.099742538380895
6764,1415.3480224609375,H2,141.2603602882,42.169133901483356
6765,1415.5570068359375,H2,140.75425929951822,41.9901764876367
6766,1415.7659912109375,H2,140.0944079674834,41.99844407834519
6767,1415.9749755859375,H2,139.32644265608906,41.84346871318611
6768,1416.1839599609375,H2,138.4532932555682,41.736071141333596
6769,1416.3929443359375,H2,137.5045297629265,41.47425900010293
6770,1416.60205078125,H2,136.5654646784844,40.96872962430553
6771,1416.81103515625,H2,135.5996856809356,40.43852726212127
6772,1417.02001953125,H2,134.62426047916753,40.24001342732464
6773,1417.22900390625,H2,133.68515813043325,40.314926414252824
6774,1417.43798828125,H2,132.78593537959537,40.33964206072393
6775,1417.64697265625,H2,131.88834542467086,40.00312658474003
6776,1417.85595703125,H2,131.07481001025732,39.61910137211977
6777,1418.06494140625,H2,130.3642952508106,39.16707982151713
6778,1418.2740478515625,H2,129.6544860379718,38.94304263130011
6779,1418.4830322265625,H2,129.03871447360893,38.620521346532264
6780,1418.6920166015625,H2,128.4641823099254,38.50963408032082
6781,1418.9010009765625,H2,127.95860527389868,38.33888361199167
6782,1419.1099853515625,H2,127.47461493275148,38.47473457484318
6783,1419.3189697265625,H2,127.08711364572056,38.295762291642774
6784,1419.5279541015625,H2,126.70616583550654,38.37621920773893
6785,1419.737060546875,H2,126.37764947258434,38.38032329500196
6786,1419.946044921875,H2,126.06091815910436,38.16233530993196
6787,1420.155029296875,H2,125.79117543886409,37.959242797349965
6788,1420.364013671875,H2,125.56739725818389,38.150022307724576
6789,1420.572998046875,H2,125.32648524572664,37.78820298644092
6790,1420.781982421875,H2,125.128745050468,37.344232155594234
6791,1420.990966796875,H2,124.95709676681233,37.14139734927635
6792,1421.199951171875,H2,124.78792477000556,37.38112767069357
6793,1421.4090576171875,H2,124.64714588705617,37.60980966325034
6794,1421.6180419921875,H2,124.47324966345185,37.49709332245632
6795,1421.8270263671875,H2,124.35181795998051,37.62210885131889
6796,1422.0360107421875,H2,124.22805385706226,37.5852129752482
6797,1422.2449951171875,H2,124.08699267305656,37.40900255364566
6798,1422.4539794921875,H2,124.0060713073523,37.5155345801661
6799,1422.6629638671875,H2,123.90138068565281,37.282750887684514
6800,1422.8719482421875,H2,123.77056679729792,37.24586887959214
6801,1423.0810546875,H2,123.70062370062374,37.14549350659257
6802,1423.2900390625,H2,123.61260498432391,37.08405770579803
6803,1423.4990234375,H2,123.53650072078526,37.3134897629146
6804,1423.7080078125,H2,123.44377376045269,36.989883434600635
6805,1423.9169921875,H2,123.37959432667378,37.176216677915484
6806,1424.1259765625,H2,123.29166619014399,37.321687390342476
6807,1424.3349609375,H2,123.20952428180709,37.34218255330512
6808,1424.5439453125,H2,123.12870682914733,37.27045632234316
6809,1424.7530517578125,H2,123.08355326387088,37.344232155594234
6810,1424.9620361328125,H2,123.0289024394895,37.31553914632146
6811,1425.1710205078125,H2,123.00276847748992,37.01444745168303
6812,1425.3800048828125,H2,122.92913001536587,36.86948826706538
6813,1425.5889892578125,H2,122.87450627544871,36.83672535318705
6814,1425.7979736328125,H2,122.82464079172595,36.87153608196303
6815,1426.0069580078125,H2,122.75816589858235,36.75688250077225
6816,1426.2159423828125,H2,122.73507533854666,36.7323202471066
6817,1426.425048828125,H2,122.68756913453105,36.81625056256055
6818,1426.634033203125,H2,122.60682522005762,36.82444029139176
6819,1426.843017578125,H2,122.53559797737901,37.04925032308726
6820,1427.052001953125,H2,122.46913391951564,37.098391468952215
6821,1427.260986328125,H2,122.41454905922944,36.717993303894914
6822,1427.469970703125,H2,122.38132817891034,36.41315542535417
6823,1427.678955078125,H2,122.30303584770441,36.68524887706004
6824,1427.887939453125,H2,122.2440073849158,36.56249285218705
6825,1428.0970458984375,H2,122.17280861678348,36.740507415217834
6826,1428.3060302734375,H2,122.1063711319762,36.87972749777813
6827,1428.5150146484375,H2,122.00436975943441,36.926436790371
6828,1428.7239990234375,H2,121.94982461491533,37.03491918267765
6829,1428.9329833984375,H2,121.86209814842353,37.33603384025053
6830,1429.1419677734375,H2,121.8099481967988,37.151637859705765
6831,1429.3509521484375,H2,121.73873241585554,37.10658253426613
6832,1429.56005859375,H2,121.64388577007568,36.80601375291281
6833,1429.76904296875,H2,121.58225096669383,36.734367015718746
6834,1429.97802734375,H2,121.52536814892201,36.74869483310261
6835,1430.18701171875,H2,121.4921913128355,36.49704593100822
6836,1430.39599609375,H2,121.41400278301973,36.591130901549306
6837,1430.60498046875,H2,121.3642566882429,36.42543257346886
6838,1430.81396484375,H2,121.32872863944255,36.231110365418814
6839,1431.02294921875,H2,121.26667836408988,36.231110365418814
6840,1431.2320556640625,H2,121.21217900064462,36.78758847937513
6841,1431.4410400390625,H2,121.14584485368984,36.86129716369402
6842,1431.6500244140625,H2,121.10557746135132,36.53181261983818
6843,1431.8590087890625,H2,121.07715656292184,36.50522592301775
6844,1432.0679931640625,H2,121.0653152895509,36.435663959534125
6845,1432.2769775390625,H2,121.01321905037877,36.26587346985466
6846,1432.4859619140625,H2,120.99427713025347,36.39064877998543
6847,1432.6949462890625,H2,120.96349897443326,36.572720376039314
6848,1432.904052734375,H2,120.95166203454832,36.38655686555725
6849,1433.113037109375,H2,120.91852100353395,36.06349278958865
6850,1433.322021484375,H2,120.93035667993345,36.026712712552424
6851,1433.531005859375,H2,120.90195181457763,36.092103005928024
6852,1433.739990234375,H2,120.88301668140645,36.18817392895812
6853,1433.948974609375,H2,120.87354954790108,36.32927661814123
6854,1434.157958984375,H2,120.87591630421113,36.591130901549306
6855,1434.366943359375,H2,120.85224955306262,36.658646972025146
6856,1434.5760498046875,H2,120.85461614698478,36.17386331140982
6857,1434.7850341796875,H2,120.87118280963504,36.15342089711571
6858,1434.9940185546875,H2,120.84988297718246,36.353823797518615
6859,1435.2030029296875,H2,120.85461614698478,36.458194375097676
6860,1435.4119873046875,H2,120.83724336819945,36.40087883919985
6861,1435.6209716796875,H2,120.84197998046875,36.429525081060454
6862,1435.8299560546875,H2,120.86171603700579,36.539993672068285
6863,1436.0389404296875,H2,120.8569827589493,36.53385785950625
6864,1436.248046875,H2,120.84197998046875,36.345641154730714
6865,1436.45703125,H2,120.85934938895626,36.486821291761174
6866,1436.666015625,H2,120.8569827589493,36.82444029139176
6867,1436.875,H2,120.85461614698478,36.595222301011866
6868,1437.083984375,H2,120.84197998046875,36.45614971223843
6869,1437.29296875,H2,120.85224955306262,36.63204770401551
6870,1437.501953125,H2,120.87354954790108,36.591130901549306
6871,1437.7110595703125,H2,120.88064987096358,36.33541320233713
6872,1437.9200439453125,H2,120.86171603700579,36.539993672068285
6873,1438.1290283203125,H2,120.8325068282039,36.80396643783368
6874,1438.3380126953125,H2,120.84988297718246,36.77325858551184
6875,1438.5469970703125,H2,120.84197998046875,36.468417923190664
6876,1438.7559814453125,H2,120.81592950735254,36.37018983213758
6877,1438.9649658203125,H2,120.80645715005012,36.50931601256369
6878,1439.1739501953125,H2,120.80645715005012,36.458194375097676
6879,1439.383056640625,H2,120.78988122029554,36.325185640024294
6880,1439.592041015625,H2,120.75436435134502,36.31086770807912
6881,1439.801025390625,H2,120.75909969906051,36.39883279613987
6882,1440.010009765625,H2,120.74015874166145,36.3599609434595
6883,1440.218994140625,H2,120.71174947272878,36.314958467769664
6884,1440.427978515625,H2,120.71648417029945,36.09005931776943
6885,1440.636962890625,H2,120.69517860003198,36.184085103137974
6886,1440.845947265625,H2,120.67860861208257,36.19021836525371
6887,1441.0550537109375,H2,120.66440646940157,36.15342089711571
6888,1441.2640380859375,H2,120.68807706829287,36.01854004749361
6889,1441.4730224609375,H2,120.65493873535115,35.97972329153487
6890,1441.6820068359375,H2,120.6454712901417,36.01649692016829
6891,1441.8909912109375,H2,120.63600413375997,36.24337918174503
6892,1442.0999755859375,H2,120.63600413375997,36.587039564478175
6893,1442.3089599609375,H2,120.65257184697053,36.50931601256369
6894,1442.5179443359375,H2,120.62890395600878,36.31086770807912
6895,1442.72705078125,H2,120.64073767584827,36.231110365418814
6896,1442.93603515625,H2,120.62653726619254,36.15750925527006
6897,1443.14501953125,H2,120.63600413375997,36.1186723700162
6898,1443.35400390625,H2,120.62653726619254,36.46023905354312
6899,1443.56298828125,H2,120.61470408785846,36.474552239090464
6900,1443.77197265625,H2,120.6123375063396,36.60954269048211
6901,1443.98095703125,H2,120.60523787007516,36.3395043364837
6902,1444.18994140625,H2,120.60523787007516,36.4847764106786
6903,1444.3990478515625,H2,120.59340550392949,36.62590978584524
6904,1444.6080322265625,H2,120.59340550392949,36.45614971223843
6905,1444.8170166015625,H2,120.5792072601094,36.57885707750375
6906,1445.0260009765625,H2,120.57210838182253,36.595222301011866
6907,1445.2349853515625,H2,120.58157358896338,36.43771028358245
6908,1445.4439697265625,H2,120.55791111246683,36.38041911097212
6909,1445.6529541015625,H2,120.57447465653914,36.37837322399162
6910,1445.862060546875,H2,120.56027727891473,36.435663959534125
6911,1446.071044921875,H2,120.54134845255481,36.4786418609615
6912,1446.280029296875,H2,120.54608055088478,36.599313762866956
6913,1446.489013671875,H2,120.53188447240493,36.43361765109787
6914,1446.697998046875,H2,120.53188447240493,36.29655054058689
6915,1446.906982421875,H2,120.51768904343052,36.423386343089724
6916,1447.115966796875,H2,120.50349426391705,36.175907638576476
6917,1447.324951171875,H2,120.49876281506278,36.024669522923716
6918,1447.5340576171875,H2,120.47510665309436,36.104365462107715
6919,1447.7430419921875,H2,120.47037563714969,36.055319002946675
6920,1447.9520263671875,H2,120.49639711769412,36.036928894344065
6921,1448.1610107421875,H2,120.47983774118653,36.25155870453067
6922,1448.3699951171875,H2,120.4609138216961,36.52158665538352
6923,1448.5789794921875,H2,120.46564469335085,36.43361765109787
6924,1448.7879638671875,H2,120.46327924850553,36.2740536788877
6925,1448.9969482421875,H2,120.45854841292237,36.40497097214701
6926,1449.2060546875,H2,120.4680101562321,36.44592663172941
6927,1449.4150390625,H2,120.45618302218398,36.55840195181459
6928,1449.6240234375,H2,120.4348953170985,36.69548108124599
6929,1449.8330078125,H2,120.43253010670296,36.623863844323814
6930,1450.0419921875,H2,120.42070432521868,36.337458761608765
6931,1450.2509765625,H2,120.43962579198974,36.13502405697422
6932,1450.4599609375,H2,120.43253010670296,36.04305879034375
6933,1450.6689453125,H2,120.40651398249524,36.000152462265625
6934,1450.8780517578125,H2,120.40178401250334,35.895460336107575
6935,1451.0870361328125,H2,120.39232428888369,36.33541320233713
6936,1451.2960205078125,H2,120.37577046668268,36.411109288637775
6937,1451.5050048828125,H2,120.37104096545359,36.468417923190664
